hebrew_name,video_url,tracking_unit,position,intesity,english_name,english_description,hebrew_description
,https://www.youtube.com/watch?v=O_oJ6aVsADY,WEIGHT,supine,medium,Supination Grip barbell bench Press,"The exercise 'Supination Grip barbell bench Press' is designed to enhance physical fitness by targeting specific muscle groups. It improves strength, flexibility, and overall endurance.","התרגיל 'nan' נועד לשפר את הכושר הגופני תוך מיקוד קבוצות שרירים ספציפיות. הוא משפר את החוזק, הגמישות והסיבולת הכללית."
,https://www.youtube.com/watch?v=gvgYY7mPSvA,WEIGHT,seating,medium,Seated High Pulley Cable fly,"The exercise 'Seated High Pulley Cable fly' is designed to enhance physical fitness by targeting specific muscle groups. It improves strength, flexibility, and overall endurance.","התרגיל 'nan' נועד לשפר את הכושר הגופני תוך מיקוד קבוצות שרירים ספציפיות. הוא משפר את החוזק, הגמישות והסיבולת הכללית."
,https://www.youtube.com/watch?v=SHjiwV8-A34,WEIGHT,seating,hard,Single-Arm Hammer Grip Preacher Curl,"The exercise 'Single-Arm Hammer Grip Preacher Curl' is designed to enhance physical fitness by targeting specific muscle groups. It improves strength, flexibility, and overall endurance.","התרגיל 'nan' נועד לשפר את הכושר הגופני תוך מיקוד קבוצות שרירים ספציפיות. הוא משפר את החוזק, הגמישות והסיבולת הכללית."
טוויסט בעמידה עם קטלבל,,,standing,medium,טוויסט בעמידה עם קטלבל,"The exercise 'טוויסט בעמידה עם קטלבל' is designed to enhance physical fitness by targeting specific muscle groups. It improves strength, flexibility, and overall endurance.","התרגיל 'טוויסט בעמידה עם קטלבל' נועד לשפר את הכושר הגופני תוך מיקוד קבוצות שרירים ספציפיות. הוא משפר את החוזק, הגמישות והסיבולת הכללית."
קירוב ירך בפולי תחתון,,,standing,low,קירוב ירך בפולי תחתון,"The exercise 'קירוב ירך בפולי תחתון' is designed to enhance physical fitness by targeting specific muscle groups. It improves strength, flexibility, and overall endurance.","התרגיל 'קירוב ירך בפולי תחתון' נועד לשפר את הכושר הגופני תוך מיקוד קבוצות שרירים ספציפיות. הוא משפר את החוזק, הגמישות והסיבולת הכללית."
לחיצת תאומים משקולות יד איבר-בודד לא באמת,,,standing,low,לחיצת תאומים משקולות יד איבר-בודד לא באמת,"The exercise 'לחיצת תאומים משקולות יד איבר-בודד לא באמת' is designed to enhance physical fitness by targeting specific muscle groups. It improves strength, flexibility, and overall endurance.","התרגיל 'לחיצת תאומים משקולות יד איבר-בודד לא באמת' נועד לשפר את הכושר הגופני תוך מיקוד קבוצות שרירים ספציפיות. הוא משפר את החוזק, הגמישות והסיבולת הכללית."
מתח ביורק גרביטון באחיזת סופינצייה,,,standing,medium,מתח ביורק גרביטון באחיזת סופינצייה,"The exercise 'מתח ביורק גרביטון באחיזת סופינצייה' is designed to enhance physical fitness by targeting specific muscle groups. It improves strength, flexibility, and overall endurance.","התרגיל 'מתח ביורק גרביטון באחיזת סופינצייה' נועד לשפר את הכושר הגופני תוך מיקוד קבוצות שרירים ספציפיות. הוא משפר את החוזק, הגמישות והסיבולת הכללית."
חתירה בפולי אמצע איבר-בודד רוטציה,,,standing,medium,חתירה בפולי אמצע איבר-בודד רוטציה,"The exercise 'חתירה בפולי אמצע איבר-בודד רוטציה' is designed to enhance physical fitness by targeting specific muscle groups. It improves strength, flexibility, and overall endurance.","התרגיל 'חתירה בפולי אמצע איבר-בודד רוטציה' נועד לשפר את הכושר הגופני תוך מיקוד קבוצות שרירים ספציפיות. הוא משפר את החוזק, הגמישות והסיבולת הכללית."
כפיפת כתפיים בפולי תחתון חבל,,,supine,medium,כפיפת כתפיים בפולי תחתון חבל,"The exercise 'כפיפת כתפיים בפולי תחתון חבל' is designed to enhance physical fitness by targeting specific muscle groups. It improves strength, flexibility, and overall endurance.","התרגיל 'כפיפת כתפיים בפולי תחתון חבל' נועד לשפר את הכושר הגופני תוך מיקוד קבוצות שרירים ספציפיות. הוא משפר את החוזק, הגמישות והסיבולת הכללית."
חתירה-רחבה בפולי איבר בודד,,,standing,medium,חתירה-רחבה בפולי איבר בודד,"The exercise 'חתירה-רחבה בפולי איבר בודד' is designed to enhance physical fitness by targeting specific muscle groups. It improves strength, flexibility, and overall endurance.","התרגיל 'חתירה-רחבה בפולי איבר בודד' נועד לשפר את הכושר הגופני תוך מיקוד קבוצות שרירים ספציפיות. הוא משפר את החוזק, הגמישות והסיבולת הכללית."
,https://www.youtube.com/watch?v=G2yedWlfW2A,WEIGHT,seating,hard,Seated cable Row Supinated Grip,"The exercise 'Seated cable Row Supinated Grip' is designed to enhance physical fitness by targeting specific muscle groups. It improves strength, flexibility, and overall endurance.","התרגיל 'nan' נועד לשפר את הכושר הגופני תוך מיקוד קבוצות שרירים ספציפיות. הוא משפר את החוזק, הגמישות והסיבולת הכללית."
,https://www.youtube.com/watch?v=P-NPbl408co,WEIGHT,seating,medium,Hip Thrust on Crossover,"The exercise 'Hip Thrust on Crossover' is designed to enhance physical fitness by targeting specific muscle groups. It improves strength, flexibility, and overall endurance.","התרגיל 'nan' נועד לשפר את הכושר הגופני תוך מיקוד קבוצות שרירים ספציפיות. הוא משפר את החוזק, הגמישות והסיבולת הכללית."
,,TIME,standing,medium,York Side cable Plank,"The exercise 'York Side cable Plank' is designed to enhance physical fitness by targeting specific muscle groups. It improves strength, flexibility, and overall endurance.","התרגיל 'nan' נועד לשפר את הכושר הגופני תוך מיקוד קבוצות שרירים ספציפיות. הוא משפר את החוזק, הגמישות והסיבולת הכללית."
,https://www.youtube.com/watch?v=ODm3BWuGlsA,WEIGHT,,low,Roman Chair Back Extension,"The exercise 'Roman Chair Back Extension' is designed to enhance physical fitness by targeting specific muscle groups. It improves strength, flexibility, and overall endurance.","התרגיל 'nan' נועד לשפר את הכושר הגופני תוך מיקוד קבוצות שרירים ספציפיות. הוא משפר את החוזק, הגמישות והסיבולת הכללית."
,,WEIGHT,,low,Step-Ups,"The exercise 'Step-Ups' is designed to enhance physical fitness by targeting specific muscle groups. It improves strength, flexibility, and overall endurance.","התרגיל 'nan' נועד לשפר את הכושר הגופני תוך מיקוד קבוצות שרירים ספציפיות. הוא משפר את החוזק, הגמישות והסיבולת הכללית."
,,WEIGHT,seating,medium,York Handles lat pulldown,"The exercise 'York Handles lat pulldown' is designed to enhance physical fitness by targeting specific muscle groups. It improves strength, flexibility, and overall endurance.","התרגיל 'nan' נועד לשפר את הכושר הגופני תוך מיקוד קבוצות שרירים ספציפיות. הוא משפר את החוזק, הגמישות והסיבולת הכללית."
,,WEIGHT,seating,medium,Single-Leg Knee Curl,"The exercise 'Single-Leg Knee Curl' is designed to enhance physical fitness by targeting specific muscle groups. It improves strength, flexibility, and overall endurance.","התרגיל 'nan' נועד לשפר את הכושר הגופני תוך מיקוד קבוצות שרירים ספציפיות. הוא משפר את החוזק, הגמישות והסיבולת הכללית."
,https://www.youtube.com/watch?v=D959mFUMDh4,WEIGHT,standing,hard,Stiff leg barbell Deadlift,"The exercise 'Stiff leg barbell Deadlift' is designed to enhance physical fitness by targeting specific muscle groups. It improves strength, flexibility, and overall endurance.","התרגיל 'nan' נועד לשפר את הכושר הגופני תוך מיקוד קבוצות שרירים ספציפיות. הוא משפר את החוזק, הגמישות והסיבולת הכללית."
,https://www.youtube.com/watch?v=2RQektQIdy0,WEIGHT,supine,medium,Incline lying Cable Flyes,"The exercise 'Incline lying Cable Flyes' is designed to enhance physical fitness by targeting specific muscle groups. It improves strength, flexibility, and overall endurance.","התרגיל 'nan' נועד לשפר את הכושר הגופני תוך מיקוד קבוצות שרירים ספציפיות. הוא משפר את החוזק, הגמישות והסיבולת הכללית."
,https://www.youtube.com/watch?v=9knixcI0JDc,WEIGHT,standing,medium,Low Cable Squat,"The exercise 'Low Cable Squat' is designed to enhance physical fitness by targeting specific muscle groups. It improves strength, flexibility, and overall endurance.","התרגיל 'nan' נועד לשפר את הכושר הגופני תוך מיקוד קבוצות שרירים ספציפיות. הוא משפר את החוזק, הגמישות והסיבולת הכללית."
,https://www.youtube.com/watch?v=zYyOhIjG41w,WEIGHT,supine,medium,Roman Chair side ab Crunch,"The exercise 'Roman Chair side ab Crunch' is designed to enhance physical fitness by targeting specific muscle groups. It improves strength, flexibility, and overall endurance.","התרגיל 'nan' נועד לשפר את הכושר הגופני תוך מיקוד קבוצות שרירים ספציפיות. הוא משפר את החוזק, הגמישות והסיבולת הכללית."
